miner_id,client_name,miner_name,status,miner_type,miner_ip,miner_mac,miner_serial,psu_serial,miner_created_date,uptime,firmware_version,miner_tags,observed,last_update,last_update_unix,hash_rate,max_temp,temps,max_fan,fans,accepted_shares,rejected_shares,stale_shares,active_pool,active_worker,pool_1_url,pool_1_worker,pool_2_url,pool_2_worker,pool_3_url,pool_3_worker,pool_connected,submitting_shares,wattage,power_mode,pickaxe,description,miner_row,miner_index,miner_rack,miner_rack_group,miner_control_board
12276062,Tula,Whatsminer M30S+ - c8:05:06:00:11:5f,warn,Whatsminer M30S+,172.16.132.98,c8:05:06:00:11:5f,,1355A2128600872,2025-05-26 23:47:08.466190+0000,"6 days, 21:43:34.650263",20220512.17.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,46633238570000.0000000000,95,33:80:95:38:69:40:78,7830,7380:7830:6104,925,2,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T119,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T119,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T119,,,True,True,1794,normal,Esme,,,,,,
12276063,Tula,Whatsminer M30S+ - c8:04:08:00:27:29,okay,Whatsminer M30S+,172.16.132.128,c8:04:08:00:27:29,,3D212200776,2025-05-26 23:47:08.466190+0000,1:32:22.626081,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,105802851420000.0000000000,87,33:75:84:77:85:75:87:38,9504,5820:5880:9504,311,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-121,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-121,,,,,True,True,3618,normal,Esme,,,,,,
12276064,Tula,Whatsminer M30S+ - c8:11:16:00:54:a0,okay,Whatsminer M30S+,172.16.132.49,c8:11:16:00:54:a0,,8D215301748,2025-05-26 23:47:08.466190+0000,4:44:52.823277,20220712.14.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,96536491080000.0000000000,94,32:79:94:77:90:78:93,8104,5430:5400:8104,1061,19,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-70,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-70,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-70,,,True,True,3380,normal,Esme,,,,,,
12276065,Tula,Whatsminer M30S+ - c8:04:08:00:23:f0,okay,Whatsminer M30S+,172.16.132.100,c8:04:08:00:23:f0,,3D212100249,2025-05-26 23:47:08.466190+0000,2:19:42.066304,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,73611563030000.0000000000,79,47:51:0:76:0:79:0:56,9728,5880:6000:9728,511,3,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-9,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-9,,,,,True,True,2960,normal,Esme,,,,,,
12276066,Tula,Whatsminer M30S+ - c8:04:08:00:1e:36,okay,Whatsminer M30S+,172.16.132.118,c8:04:08:00:1e:36,,3D212200237,2025-05-26 23:47:08.466190+0000,4:50:50.331154,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103841953220000.0000000000,86,30:79:86:73:80:78:85:39,9248,5670:5700:9248,864,6,10,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-169,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-169,,,,,True,True,3608,normal,Esme,,,,,,
12276067,Tula,Whatsminer M30S+ - c8:01:10:00:3e:7c,fail,Whatsminer M30S+,172.16.132.86,c8:01:10:00:3e:7c,,3D205211580,2025-05-26 23:47:08.466190+0000,4:44:52.827507,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,90260511200000.0000000000,88,28:83:88:80:82:82:85:41,8528,7650:8528,943,12,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-111,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-111,,,,,True,True,3044,normal,Esme,,,,,,
12276068,Tula,Whatsminer M30S - ca:01:14:00:53:ae,fail,Whatsminer M30S,172.16.132.140,ca:01:14:00:53:ae,,7D221501599,2025-05-26 23:47:08.466190+0000,1:32:22.633093,20220512.12.REL,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,92892236600000.0000000000,95,36:69:92:70:92:73:95,8944,8070:8944,398,13,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T14,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T14,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T14,,,True,True,3592,normal,Esme,,,,,,
12276069,Tula,Whatsminer M30S+ - c8:06:22:00:14:a5,okay,Whatsminer M30S+,172.16.133.17,c8:06:22:00:14:a5,,7D213600317,2025-05-26 23:47:08.466190+0000,4:20:50.319261,20220512.17.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,97266063750000.0000000000,90,29:80:90:60:68:66:75,8040,6960:7020:8040,873,1,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T180,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T180,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T180,,,True,True,3347,normal,Esme,,,,,,
12276070,Tula,Whatsminer M30S+ - c8:09:24:00:97:a7,okay,Whatsminer M30S+,172.16.132.133,c8:09:24:00:97:a7,,7D214701461,2025-05-26 23:47:08.466190+0000,4:40:52.448363,20211125.17.REL,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103637835380000.0000000000,87,32:80:87:75:81:75:83,12240,5550:5550:12240,929,1,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T67,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T67,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T67,,,True,True,3622,normal,Esme,,,,,,
12276071,Tula,Whatsminer M30S+ - c8:09:24:00:91:54,okay,Whatsminer M30S+,172.16.132.51,c8:09:24:00:91:54,,1355A2218601431,2025-05-26 23:47:08.466190+0000,"1 day, 3:04:55.436294",20220712.14.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,106235936350000.0000000000,91,30:80:91:76:87:77:89,8400,5640:5670:8400,1012,12,2,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T56,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T56,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T56,,,True,True,3618,normal,Esme,,,,,,
12276072,Tula,Whatsminer M30S+ - c8:05:06:00:4a:f6,okay,Whatsminer M30S+,172.16.133.154,c8:05:06:00:4a:f6,,3D212201819,2025-05-26 23:47:08.466190+0000,1:12:23.293055,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,104875849650000.0000000000,88,39:79:88:71:79:73:80:39,9696,6060:6150:9696,256,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-117,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-117,,,,,True,True,3612,normal,Esme,,,,,,
12276073,Tula,Whatsminer M30S+ - c8:06:22:00:2e:5d,okay,Whatsminer M30S+,172.16.132.138,c8:06:22:00:2e:5d,,7D213500670,2025-05-26 23:47:08.466190+0000,17:58:54.408306,20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,71972029520000.0000000000,91,36:82:91:60:62:75:81:33,7832,7590:7650:7832,1111,0,1,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T125,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T125,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T125,,,True,True,3068,normal,Esme,,,,,,
12276074,Tula,Whatsminer M30S+ - c8:11:16:00:70:5e,okay,Whatsminer M30S+,172.16.132.99,c8:11:16:00:70:5e,,8D215300347,2025-05-26 23:47:08.466190+0000,"1 day, 5:05:33.061555",20220712.14.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,94460493600000.0000000000,95,39:65:81:68:83:77:95,8400,7530:7560:8400,1038,16,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T10,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T10,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T10,,,True,True,3322,normal,Esme,,,,,,
12276075,Tula,Whatsminer M30S - c8:04:08:00:1e:b5,okay,Whatsminer M30S,172.16.132.137,c8:04:08:00:1e:b5,,7D214701461,2025-05-26 23:47:08.466190+0000,"2 days, 2:14:46.766994",20220712.14.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,92068576870000.0000000000,73,39:67:0:73:0:73:0,8976,7440:7620:8976,1117,20,4,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T13,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T13,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T13,,,True,True,3628,normal,Esme,,,,,,
12276076,Tula,Whatsminer M30S+ - c8:11:05:00:3e:99,okay,Whatsminer M30S+,172.16.132.131,c8:11:05:00:3e:99,,3D212300066,2025-05-26 23:47:08.466190+0000,4:39:53.203138,20211023.15.REL,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,102021720550000.0000000000,93,48:81:93:79:89:83:92,10592,7590:7830:10592,979,4,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T18,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T18,,,,,True,True,3614,normal,Esme,,,,,,
12276077,Tula,Whatsminer M30S+ - c8:04:08:00:35:7e,okay,Whatsminer M30S+,172.16.132.126,c8:04:08:00:35:7e,,3D212202166,2025-05-26 23:47:08.466190+0000,4:52:53.233192,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103873801430000.0000000000,89,29:79:89:67:75:70:80:34,8880,6120:6180:8880,1072,1,7,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-177,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-177,,,,,True,True,3634,normal,Esme,,,,,,
12276078,Tula,Whatsminer M30S+ - c8:05:06:00:0b:35,okay,Whatsminer M30S+,172.16.132.130,c8:05:06:00:0b:35,,1355A2129601192,2025-05-26 23:47:08.466190+0000,"2 days, 1:56:44.633115",20220512.17.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103251922500000.0000000000,93,42:75:86:76:87:80:93,9952,6180:6180:9952,911,2,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T12,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T12,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T12,,,True,True,3627,normal,Esme,,,,,,
12276079,Tula,Whatsminer M30S+ - c8:05:06:00:45:69,okay,Whatsminer M30S+,172.16.132.107,c8:05:06:00:45:69,,1355A2106601184,2025-05-26 23:47:08.466190+0000,"14 days, 23:20:58.938809",,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,0E-10,0,,0,,0,0,0,,,,,,,,,False,False,39,sleeping,Esme,,,,,,
12276080,Tula,Whatsminer M30S+ - c8:01:26:00:12:1f,okay,Whatsminer M30S+,172.16.132.108,c8:01:26:00:12:1f,,3D212201169,2025-05-26 23:47:08.466190+0000,"1 day, 5:04:23.416649",20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,97863134300000.0000000000,89,36:73:83:73:82:79:89:46,9696,6510:6540:9696,978,65,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-1,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-1,,,,,True,True,3631,normal,Esme,,,,,,
12276081,Tula,Whatsminer M30S+ - c8:04:08:00:5a:e4,okay,Whatsminer M30S+,172.16.132.112,c8:04:08:00:5a:e4,,3D212201560,2025-05-26 23:47:08.466190+0000,4:44:52.848554,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,105911660530000.0000000000,89,32:79:89:70:77:72:83:39,9984,7200:6180:9984,1175,1,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-58,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-58,,,,,True,True,3620,normal,Esme,,,,,,
12276082,Tula,Whatsminer M30S+ - c8:04:08:00:5c:80,okay,Whatsminer M30S+,172.16.132.35,c8:04:08:00:5c:80,,3D212201848,2025-05-26 23:47:08.466190+0000,4:38:52.924765,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,86012672160000.0000000000,80,42:48:0:75:0:80:0:49,9872,7440:7680:9872,890,7,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-4,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-4,,,,,True,True,3460,normal,Esme,,,,,,
12276083,Tula,Whatsminer M30S+ - c8:06:22:00:11:e9,okay,Whatsminer M30S+,172.16.132.115,c8:06:22:00:11:e9,,7D234100459,2025-05-26 23:47:08.466190+0000,"14 days, 23:20:58.944528",,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,0E-10,0,,0,,0,0,0,,,,,,,,,False,False,20,sleeping,Esme,,,,,,
12276084,Tula,Whatsminer M30S+ - c8:04:08:00:33:80,okay,Whatsminer M30S+,172.16.132.120,c8:04:08:00:33:80,,3D212300035,2025-05-26 23:47:08.466190+0000,4:53:53.342451,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,104149427400000.0000000000,87,31:79:86:77:84:77:87:38,9328,5580:5610:9328,1040,15,7,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-164,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-164,,,,,True,True,3638,normal,Esme,,,,,,
12276085,Tula,Whatsminer M30S+ - c8:04:08:00:06:11,okay,Whatsminer M30S+,172.16.132.20,c8:04:08:00:06:11,,1355A2125601633,2025-05-26 23:47:08.466190+0000,"14 days, 23:20:58.947267",,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,0E-10,0,,0,,0,0,0,,,,,,,,,False,False,1,sleeping,Esme,,,,,,
12276086,Tula,Whatsminer M30S+ - c8:04:08:00:1c:9e,okay,Whatsminer M30S+,172.16.132.203,c8:04:08:00:1c:9e,,9D220900590,2025-05-26 23:47:08.466190+0000,1:37:23.470329,20220712.14.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,102427817150000.0000000000,88,33:76:84:79:88:77:86,10176,5760:5730:10176,193,0,49,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T64,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T64,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T64,,,True,True,3605,normal,Esme,,,,,,
12276087,Tula,Whatsminer M31S+ - c8:06:22:00:39:f1,fail,Whatsminer M31S+,0.0.0.0,c8:06:22:00:39:f1,,A1232B0921090546,2025-05-26 23:47:08.466190+0000,0:00:00,,,True,2025-06-06 14:36:14.549000+00:00,1749220574549,0,,,,,0,0,0,,,,,,,,,False,False,29,sleeping,Esme,,,,,,
12276088,Tula,Whatsminer M30S+ - c8:06:22:00:02:c1,okay,Whatsminer M30S+,172.16.132.103,c8:06:22:00:02:c1,,7D213502134,2025-05-26 23:47:08.466190+0000,4:16:53.183796,20220512.17.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103429675230000.0000000000,91,45:68:78:70:80:80:91,9840,7590:7650:9840,895,1,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T6,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T6,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T6,,,True,True,3583,normal,Esme,,,,,,
12276089,Tula,Whatsminer M30S+ - c8:04:08:00:16:c0,fail,Whatsminer M30S+,172.16.132.134,c8:04:08:00:16:c0,,1355A2120605797,2025-05-26 23:47:08.466190+0000,"10 days, 19:59:01.554475",20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,0E-10,0,,0,,0,0,0,,,,,,,,,False,False,99,idle,Esme,,,,,,
12276090,Tula,Whatsminer M30S+ - c8:06:22:00:08:d5,okay,Whatsminer M30S+,172.16.132.132,c8:06:22:00:08:d5,,7D213600272,2025-05-26 23:47:08.466190+0000,4:44:52.861134,20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,101677500390000.0000000000,90,39:73:82:74:83:80:90:42,9456,6330:6300:9456,902,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T11,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T11,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T11,,,True,True,3538,normal,Esme,,,,,,
12276091,Tula,Whatsminer M30S+ - c8:05:06:00:4b:6f,okay,Whatsminer M30S+,172.16.132.122,c8:05:06:00:4b:6f,,3D212300006,2025-05-26 23:47:08.466190+0000,1:31:23.539196,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,104495736270000.0000000000,88,33:79:88:73:80:76:86:39,9088,5580:5520:9088,322,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-74,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-74,,,,,True,True,3613,normal,Esme,,,,,,
12276092,Tula,Whatsminer M30S+ - c8:04:08:00:37:0d,okay,Whatsminer M30S+,172.16.132.106,c8:04:08:00:37:0d,,1355A2137600516,2025-05-26 23:47:08.466190+0000,4:16:53.189303,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,41594776760000.0000000000,94,49:43:47:52:58:80:94:63,12400,7740:7680:12400,967,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-7,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-7,,,,,True,True,2324,normal,Esme,,,,,,
12276093,Tula,Whatsminer M30S+ - c8:06:22:00:01:86,okay,Whatsminer M30S+,172.16.132.95,c8:06:22:00:01:86,,7D213600541,2025-05-26 23:47:08.466190+0000,4:52:53.255477,20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,102583827340000.0000000000,90,28:79:90:66:73:74:84:30,8256,6630:6660:8256,974,1,7,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T166,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T166,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T166,,,True,True,3610,normal,Esme,,,,,,
12276094,Tula,Whatsminer M30S+ - c8:01:10:00:00:a1,okay,Whatsminer M30S+,172.16.132.121,c8:01:10:00:00:a1,,3D204800987,2025-05-26 23:47:08.466190+0000,4:53:53.357270,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,104186496900000.0000000000,88,30:79:88:76:85:76:87:39,9024,5700:5910:9024,954,0,6,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-173,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-173,,,,,True,True,3631,normal,Esme,,,,,,
12276095,Tula,Whatsminer M30S+ - c8:08:18:00:2b:ca,fail,Whatsminer M30S+,172.16.132.92,c8:08:18:00:2b:ca,,A1232B0921090546,2025-05-26 23:47:08.466190+0000,"1 day, 20:33:41.074726",20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,54889457670000.0000000000,84,31:76:83:80:83:81:84:59,7590,7590:6976,1070,1,4,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T163,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T163,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T163,,,True,True,2824,normal,Esme,,,,,,
12276096,Tula,Whatsminer M30S+ - c8:04:08:00:38:fe,fail,Whatsminer M30S+,172.16.132.136,c8:04:08:00:38:fe,,1355A2130603706,2025-05-26 23:47:08.466190+0000,"14 days, 23:20:58.965280",20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,0E-10,34,27:34:0:33:0:34:0:29,6040,1500:1500:6040,0,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-175,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-175,,,,,True,False,115,normal,Esme,,,,,,
12276097,Tula,Whatsminer M30S+ - c8:06:22:00:12:ca,okay,Whatsminer M30S+,172.16.132.105,c8:06:22:00:12:ca,,7D213502886,2025-05-26 23:47:08.466190+0000,1:34:23.583489,20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,101624710910000.0000000000,91,47:65:73:69:79:80:91:51,10496,7650:7590:10496,330,1,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T5,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T5,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T5,,,True,True,3613,normal,Esme,,,,,,
12276098,Tula,Whatsminer M30S+ - c8:05:06:00:4d:35,okay,Whatsminer M30S+,172.16.132.119,c8:05:06:00:4d:35,,3D212300625,2025-05-26 23:47:08.466190+0000,4:55:52.702471,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,101980657730000.0000000000,87,30:79:87:75:82:77:85:39,9296,6930:5880:9296,965,12,5,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-167,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-167,,,,,True,True,3628,normal,Esme,,,,,,
12276099,Tula,Whatsminer M30S+ - c8:06:22:00:82:91,fail,Whatsminer M30S+,172.16.132.111,c8:06:22:00:82:91,,1355A2138602943,2025-05-26 23:47:08.466190+0000,"1 day, 3:07:54.562640",20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,50026455460000.0000000000,79,34:67:0:79:0:76:0:52,9904,7650:9904,956,0,3,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T-2,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T-2,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T-2,,,True,True,2797,normal,Esme,,,,,,
12276100,Tula,Whatsminer M30S+ - c8:04:08:00:55:15,okay,Whatsminer M30S+,172.16.132.150,c8:04:08:00:55:15,,3D212201517,2025-05-26 23:47:08.466190+0000,4:44:52.878751,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103521182520000.0000000000,88,33:78:88:69:79:67:75:35,9600,6870:6870:9600,956,1,3,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-124,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-124,,,,,True,True,3638,normal,Esme,,,,,,
12276101,Tula,Whatsminer M30S+ - c8:04:08:00:27:f1,okay,Whatsminer M30S+,172.16.132.104,c8:04:08:00:27:f1,,3D212202084,2025-05-26 23:47:08.466190+0000,4:43:52.396660,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,101341378710000.0000000000,86,32:77:86:72:79:73:82:38,9696,5910:6030:9696,949,21,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-63,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-63,,,,,True,True,3628,normal,Esme,,,,,,
